gene,mse
slco4c1,8.26253162778453
slco5a1,8.260469886395908
slco6a1,8.24709816951777
slf1,8.271056254889855
slf2,8.26098424625432
slfn11,8.268495613454954
slfn12,8.262430844559406
slfn12l,8.26334028938234
slfn13,8.264420468557418
slfn14,8.380026478694884
slfn5,8.211962996758905
slfnl1,8.26882251439499
slirp,8.26626531329731
slit1,8.265141032594437
slit2,8.284361398932957
slit3,8.261203650477858
slitrk1,8.269877676351154
slitrk2,8.26076259910444
slitrk3,8.262322577482777
slitrk4,8.255691381744427
slitrk5,8.299837893248206
slitrk6,8.277861185299166
slk,8.250695608729345
slmap,8.278204755602001
sln,8.262210570797945
slpi,8.262411847139413
sltm,8.258170581232676
slu7,8.313389007911105
slurp1,8.262057015752452
slx4,8.253970209951111
slx4ip,8.264011835472147
slx9,8.245474748752228
smad1,8.251259675663642
smad2,8.224484322415254
smad3,8.262723695421904
smad4,8.238158888233015
smad5,8.261405722544394
smad6,8.260847020307118
smad7,8.270400741345037
smad9,8.269668812045579
smagp,8.262927660997201
smap1,8.261356299595507
smap2,8.257954121331013
smarca1,8.234701277223524
smarca2,8.272626179170937
smarca4,8.23079626967229
smarca5,8.273889391465922
smarcad1,8.247364065771958
smarcal1,8.244576078361098
smarcb1,8.269220242946142
smarcc1,8.30805566554846
smarcc2,8.261340713031014
smarcd1,8.300213004404945
smarcd2,8.316152773016611
smarcd3,8.271527314009631
smarce1,8.3391099540129
smc1a,8.25741514928466
smc1b,8.244000846278585
smc2,8.266203956232143
smc3,8.277000887386926
smc4,8.264772727506134
smc5,8.245171150511934
smc6,8.276360583403152
smchd1,8.263285976616874
smco1,8.257871611838379
smco2,8.262374636595112
smco3,8.26068465988943
smco4,8.262143861442548
smcp,8.263494354403946
smcr8,8.275603126019874
smdt1,8.269618580185636
smg1,8.223221735006284
smg5,8.261044119822117
smg6,8.276472338730368
smg7,8.248490066075767
smg8,8.25737426882241
smg9,8.259886691773158
smim10,8.262185721708232
smim10l2a,8.253260975705231
smim10l2b,8.262417422716448
smim12,8.253776034034866
smim13,8.256668260953258
smim14,8.266075736648947
smim15,8.262046530308503
smim17,8.263276281374193
smim19,8.258893858776839
smim2,8.263880689070644
smim20,8.271822756239144
smim21,8.245739091391107
smim23,8.264361807718235
smim24,8.262725326986601
smim28,8.262550317147298
smim29,8.261879758389961
smim3,8.263277170296947
smim30,8.37354953979814
smim35,8.276244370211773
smim36,8.265731239960767
smim38,8.272989064075706
smim41,8.301623354651554
smim45,8.261606594037264
smim5,8.226394536377375
smim7,8.301162812781502
smim8,8.264486694637178
smn1,8.190068682800165
smn2,8.262095371656809
smndc1,8.263739300692253
smo,8.260878222660553
smoc1,8.266661856681777
smoc2,8.249871176768213
smox,8.2626788193969
smpd1,8.200391756383622
smpd2,8.261852328303299
smpd3,8.225201106209788
smpd4,8.252199786858316
smpdl3a,8.246817273466492
smpdl3b,8.228448490804507
smpx,8.262216221142895
smr3a,8.262610882935984
smr3b,8.23142049864026
sms,8.270016491358334
smtn,8.277148255675291
smtnl1,8.25770581946113
smtnl2,8.237721623082866
smu1,8.21128485719015
smug1,8.26592684755912
smurf1,8.263106347614597
smurf2,8.30419887217578
smyd1,8.242982447116054
smyd2,8.27935785679967
smyd3,8.269378019450103
smyd4,8.260055073322524
smyd5,8.262964770472486
snai1,8.253724397313881
snai2,8.255139297638742
snai3,8.269735750273309
snap23,8.261656743790914
snap25,8.256689151222822
snap29,8.29689640593604
snap47,8.28173720895531
snap91,8.258841208836104
snapc1,8.261304977907686
snapc2,8.245509970443834
snapc3,8.26320578464617
snapc4,8.259847155528842
snapc5,8.262000581149751
snapin,8.334320108299009
snca,8.269397665446544
sncaip,8.26653774982203
sncb,8.255800414957521
sncg,8.26164351568399
snd1,8.225584820454753
sned1,8.241820388149094
snf8,8.25818794287591
snip1,8.25777087358357
snn,8.262450216995864
snora10b,8.25736684625032
snora15b_1,8.252752308473633
snora15b_2,8.262931553232649
snora22,8.266714910638782
snora22c,8.259309846215068
snora26,8.259062575046814
snora40c,8.261408284991852
snora48b,8.276273833926373
snora60,8.243069586892195
snora70i,8.303796721176093
snora70j,8.26028647331206
snora71b,8.262489227433273
snora71c,8.262333010254267
snora75b,8.262477370080735
snora7b,8.318285608706615
snora9,8.267518334371395
snorc,8.262457745410616
snord107,8.26255353027661
snord109a,8.398448035394171
snord109b,8.263004035354475
snord113_2,8.227084023844094
snord113_5,8.261640045000611
snord113_7,8.239545297246213
snord114_11,8.239573874962213
snord114_2,8.261691721732412
snord114_21,8.261860398444107
snord114_3,8.252148894162199
snord114_31,8.261557173717598
snord114_7,8.28397767496679
snord115_1,8.263351945313216
snord115_11,8.263914091807287
snord115_12,8.272442085898303
snord115_13,8.26433050694057
snord115_16,8.256707790574419
snord115_17,8.24333954500114
snord115_18,8.269753636149563
snord115_2,8.261201819238087
snord115_20,8.262805038096099
snord115_22,8.26177171323367
snord115_23,8.26098207032843
snord115_24,8.263344456408161
snord115_25,8.263250289249559
snord115_26,8.260192537038925
snord115_27,8.261940601975368
snord115_29,8.281723748536168
snord115_3,8.255290747801837
snord115_30,8.253943884309436
snord115_31,8.262352183233837
snord115_32,8.254097044262867
snord115_33,8.267799122870926
snord115_34,8.263743660150164
snord115_35,8.26067430863665
snord115_36,8.32481739370631
snord115_38,8.295508802051012
snord115_39,8.254003164194177
snord115_4,8.245854533162154
snord115_40,8.233485461807796
snord115_41,8.298059191769694
snord115_42,8.261095783397616
snord115_43,8.262046530308503
snord115_47,8.262578467946373
snord115_5,8.260453361692466
snord115_6,8.260635648859534
snord115_7,8.238755387079777
snord115_8,8.196029205708758
snord115_9,8.300330435445307
snord116_1,8.262011481274152
snord116_10,8.275509640118441
snord116_11,8.261489265718877
snord116_12,8.318997583339817
snord116_13,8.248272024352984
snord116_14,8.253395546482748
snord116_15,8.200120346551495
snord116_16,8.238439299965476
snord116_17,8.261303679725659
snord116_18,8.219389448215564
snord116_20,8.260081488738088
snord116_22,8.262594026981084
snord116_26,8.252246882808485
snord116_27,8.261492495859947
snord116_28,8.257317031741708
snord116_4,8.270014309225125
snord116_6,8.261105696397456
snord3a,8.270215350426954
snord3b_2,8.274529816003135
snord3d,8.248738940689819
snord50b,8.255625796225468
snord52,8.233214599319222
snord93,8.253527611968696
snph,8.261718919439891
snrk,8.271411732837725
snrnp200,8.261160269860293
snrnp25,8.258062305711688
snrnp27,8.259409166529242
snrnp35,8.263839238404913
snrnp40,8.248340076339664
snrnp48,8.262902897589077
snrnp70,8.240128253031514
snrpa,8.255254375579932
snrpa1,8.263284240440658
snrpb,8.262157335916763
snrpb2,8.29405274847555
snrpc,8.250507840677262
snrpd1,8.28580329806236
snrpd2,8.193931039354187
snrpe,8.27102105748493
snrpf,8.261643323158589
snrpg,8.261931901390566
snrpn,8.265156429882213
snta1,8.253661512638569
sntb1,8.310797678796515
sntb2,8.296479595862465
sntg1,8.285836870815237
sntg2,8.255488250879601
sntn,8.261180913709032
snu13,8.253060975968998
snupn,8.258549373334127
snw1,8.241581004092062
snx1,8.251902491208105
snx10,8.268252801131464
snx11,8.258810737309878
snx12,8.262132653094016
snx13,8.22965028197653
snx14,8.240597387639689
snx15,8.280330574673737
snx16,8.268397809986464
snx17,8.266725430058717
snx18,8.274379073502653
snx19,8.259538266125839
snx2,8.266512369879987
snx20,8.291505239930178
snx21,8.260024987458468
snx22,8.245237387710697
snx24,8.25306783084192
snx25,8.24730113555288
snx27,8.2647548734139
snx29,8.270274462404917
snx3,8.266592119436522
snx30,8.272059639016463
snx31,8.265332323605367
snx32,8.261620682479208
snx33,8.262490028893263
snx4,8.239876695168503
snx5,8.26347365925007
snx6,8.273239221880871
snx7,8.240746072655766
snx8,8.262375637229162
snx9,8.263092771125342
soat1,8.263338451718239
soat2,8.264662226141573
sobp,8.18028589852129
socs1,8.238779757875266
socs2,8.254963467409025
socs3,8.260329420463686
socs4,8.274922870713429
socs5,8.279365776282354
socs6,8.263580310828752
socs7,8.259924679163976
sod1,8.266603787710375
sod2,8.272461431004386
sod3,8.280501835460598
sohlh1,8.263378950870209
sohlh2,8.292772465903218
son,8.234408777360564
sorbs1,8.263755813582783
sorbs2,8.26328081637073
sorbs3,8.240158539444987
sorcs1,8.266226957964186
sorcs2,8.302819720039347
sorcs3,8.219964401451378
sord,8.245587747292195
sorl1,8.26549321131726
sort1,8.270286415290508
sos1,8.261544846921938
sos2,8.266550839903381
sost,8.257590359493022
sostdc1,8.276651517963044
sowaha,8.258790442906497
sowahb,8.266075491225106
sowahc,8.262623880045387
sowahd,8.332460067930436
sox1,8.230019426824803
sox10,8.260241940291376
sox11,8.261234703252311
sox12,8.25525549829215
sox13,8.25573059806715
sox14,8.255050808341563
sox15,8.262308531081624
sox17,8.27330984788626
sox18,8.259506643145176
sox2,8.261907023973361
sox21,8.238150418898769
sox3,8.206946138611173
sox30,8.261838865940353
sox4,8.261411851668058
sox5,8.281742141214256
sox6,8.24697521878118
sox7,8.259052929881591
sox8,8.2745351966449
sox9,8.300772599946805
sp1,8.256526256893473
sp100,8.24920852490976
sp110,8.251420300867803
sp140,8.276355029119086
sp140l,8.261226264948421
sp2,8.309954744140216
sp3,8.263072454696147
sp4,8.194894303709361
sp5,8.294246012329046
sp6,8.259022486185229
sp7,8.272211683227242
sp8,8.226589704172495
sp9,8.262457745410616
spa17,8.259515186925302
spaca1,8.261310004706308
spaca3,8.260706361288106
spaca4,8.2622057070193
spaca5b,8.262724448279876
spaca6,8.267554864184353
spaca7,8.249879454131783
spaca9,8.267945882849954
spag1,8.272850521566411
spag11a,8.321302952969496
spag11b,8.256136623839064
spag16,8.259681201482634
spag17,8.265590718689896
spag4,8.239950893202893
spag5,8.26097765233896
spag6,8.263970964857025
spag7,8.295232286142113
spag8,8.279130809425528
spag9,8.246343635915823
spam1,8.2628109805538
spanxb1,8.219054642494832
spanxc,8.265371970200528
spanxd,8.266552932627723
spanxn1,8.262893240096178
spanxn2,8.268455461327985
spanxn3,8.398216742948048
spanxn4,8.301716016788934
spanxn5,8.261632712008707
sparc,8.253219404412512
sparcl1,8.262700835709454
spart,8.254876482136527
spast,8.263003476039625
spata1,8.261902845194985
spata12,8.26324697596657
spata13,8.246385912814805
spata16,8.264552681987142
spata17,8.261298702244774
spata18,8.254996418087003
spata19,8.263487144787671
spata2,8.269881702281811
spata20,8.274063925627177
spata21,8.263189430192467
spata22,8.302225902899274
spata24,8.282491612888123
spata25,8.263983621198028
spata2l,8.262041231896951
spata3,8.266512713231869
spata31a1,8.262149084368497
spata31a3,8.262155126823277
spata31a6,8.261583773509916
spata31a7,8.263472215034419
spata31d1,8.283365185884602
spata31d3,8.273494397111532
spata31d4,8.258097988877584
spata31e1,8.269734074442066
spata31f1,8.260844134849636
spata31f3,8.281669149107385
spata31g1,8.256016344642358
spata31h1,8.261886165556831
spata32,8.246414985038925
spata33,8.266708831908065
spata4,8.211643017206672
spata45,8.2911428804682
spata46,8.225831483299423
spata6,8.263077632401444
spata6l,8.271130937959642
spata7,8.266435313326348
spata9,8.228814206456141
spatc1,8.259634050373016
spatc1l,8.262267158363429
spats1,8.253851747369204
spats2,8.263621566282728
spats2l,8.251253815444088
spc24,8.25806864800999
spc25,8.286557946669488
spcs2,8.25366708183054
spcs3,8.26484462613751
spdef,8.260561285595687
spdl1,8.26187904742214
spdya,8.246137933829129
spdyc,8.276293495619932
spdye1,8.259576573051806
spdye16,8.278123087859989
spdye2,8.263008645500578
spdye21,8.26134147476242
spdye2b,8.261932345577547
spdye3,8.203295025389352
spdye4,8.260003102629632
spdye5,8.263945769247648
spdye6,8.27132869505537
specc1,8.263477405712164
specc1l,8.258971324222793
spef1,8.240021690605433
spef2,8.251075606579388
speg,8.300963551557922
spem1,8.261976663934984
spem2,8.257281227484675
spen,8.250218826568952
spesp1,8.260176882373896
spg11,8.273782638564466
spg21,8.256801373254744
spg7,8.212933799942732
sphk1,8.27447228181633
sphk2,8.2682130347729
sphkap,8.263511399635762
spi1,8.30624657395903
spib,8.289861119224163
spic,8.263055724600159
spice1,8.262048713089266
spidr,8.261024308903048
spin1,8.252995822852192
spin2a,8.262046530308503
spin2b,8.226394536377375
spin3,8.262047303201335
spin4,8.262303438502062
spindoc,8.274194164640443
spink1,8.302694951357077
spink13,8.274462367514374
spink14,8.26148878482675
spink2,8.243396901901798
spink4,8.270206933081024
spink5,8.259523541306518
spink6,8.252385282354297
spink7,8.261792585436956
spink8,8.257741620968616
spink9,8.25943812817588
spint1,8.257502995386153
spint2,8.273094950461466
spint3,8.262666027547326
spint4,8.236991848534108
spire1,8.271570336517094
spire2,8.260203417897596
spmap1,8.272298568099046
spmap2,8.255763307526449
spmap2l,8.270216210097265
spmip1,8.254925319215385
spmip10,8.257998748787713
spmip11,8.267048416230393
spmip2,8.27387369715307
spmip3,8.2629651499212
spmip4,8.256100055954608
spmip5,8.275635977614503
spmip6,8.250079807343218
spmip7,8.271095268225242
spmip8,8.256983864299155
spmip9,8.263911044033469
spn,8.261646167251625
spns1,8.244822035646239
spns2,8.264231872943341
spns3,8.23622121527867
spo11,8.252317053774041
spocd1,8.262484555179357
spock1,8.248472579364083
spock2,8.261521004689182
spock3,8.276273851219392
spon1,8.260071141328945
spon2,8.258128722380434
spop,8.25805299001178
spopl,8.271925258082941
spout1,8.277782619288697
spp1,8.254126817833308
spp2,8.270488650951858
sppl2a,8.252600085690519
sppl2b,8.267822905898509
sppl2c,8.262859820042415
sppl3,8.25193893318172
spr,8.261561089689692
spred1,8.269938996646108
spred2,8.236801158212534
spred3,8.271813756329346
spring1,8.239934578712953
sprn,8.238658368213807
sprr1a,8.276539428241273
sprr1b,8.278107837799316
sprr2a,8.268181405473195
sprr2b,8.262084654613025
sprr2d,8.248226741078538
sprr2e,8.260623115144984
sprr2f,8.25961656598903
sprr2g,8.233744246732686
sprr3,8.262123878927266
sprr4,8.26190757918454
sprtn,8.266937905522044
spry1,8.259677532544295
spry2,8.263907175763755
spry3,8.275172357514077
spry4,8.257493198139175
spryd3,8.2517756134818
spryd4,8.23169708498642
spryd7,8.257139275695671
spsb1,8.348865671764964
spsb2,8.21761572077121
spsb4,8.249946209378308
spta1,8.26295426818566
sptan1,8.261850229298364
sptb,8.261730745934814
sptbn1,8.237487200410813
sptbn2,8.264139127690427
sptbn4,8.255013580464457
sptbn5,8.262872224154869
sptlc1,8.267121497966597
sptlc2,8.255576481386138
sptlc3,8.268231002260707
sptssa,8.259481909918755
sptssb,8.261588538335324
spty2d1,8.290200008283719
spx,8.272133235514367
spz1,8.259471018991038
sqle,8.252717036463624
sqor,8.2620722675668
sqstm1,8.262995730230152
sra1,8.25991028278396
srarp,8.263983487909336
srbd1,8.252387881933137
src,8.267809216079776
srcap,8.26196309326548
srcin1,8.273959234286481
srd5a1,8.262557627936623
srd5a2,8.26202751513922
srd5a3,8.260895100221843
srebf1,8.273983084279594
srebf2,8.251982676467462
srek1,8.248146676980834
srek1ip1,8.262376423566781
srf,8.2822280453531
srfbp1,8.251619679182102
srgap1,8.264277933999233
srgap2,8.261893907855772
srgap2b,8.259297534051582
srgap2c,8.259471430896776
srgap3,8.277685087958014
srgn,8.262265464166514
sri,8.26202020259307
srl,8.266809557613133
srm,8.24537565162902
srms,8.29576803209801
srp19,8.262743275347047
srp54,8.261458782028528
srp68,8.284043535370028
srp72,8.31560236706419
srp9,8.252268710068272
srpk1,8.261370970537643
srpk2,8.262205211032608
srpk3,8.266320342653826
srpra,8.239334999461796
srprb,8.261091103026901
srpx,8.262419236628174
srpx2,8.264005600013833
srr,8.267719631044667
srrd,8.250852914819365
srrm1,8.28240770253861
srrm2,8.261946058877378
srrm3,8.262226618967649
srrm4,8.2650297390951
srrm5,8.262096125518697
srrt,8.269778049728131
srsf1,8.281669408007936
srsf10,8.192445736982188
srsf11,8.259836367893012
srsf12,8.258833522634927
srsf3,8.262524026838964
srsf4,8.25270028018586
srsf5,8.262714900795624
srsf6,8.244619253005228
srsf7,8.20454734290335
srsf8,8.258916980514837
srsf9,8.253899608637468
srxn1,8.262046530308503
ss18,8.261885654870863
ss18l1,8.273300264166268
ssb,8.264487572471143
ssbp1,8.262005396669288
ssbp2,8.27083214392274
ssbp3,8.263582109995049
ssbp4,8.272875758605625
ssc4d,8.266572979977218
ssc5d,8.261901596270565
ssh1,8.27082623188848
ssh2,8.264171660952357
ssh3,8.281507969688423
ssmem1,8.304108702887884
ssna1,8.263228062459646
sspn,8.265838711943667
sspop,8.267268555183934
ssr1,8.26855761926169
ssr2,8.270193882656075
ssr3,8.245186517329278
ssr4,8.262166629679593
ssrp1,8.289358448782554
sst,8.261867520856054
sstr1,8.267426314528395
sstr2,8.321892891547634
sstr3,8.306589916641677
sstr4,8.258523803962584
sstr5,8.25052614214472
ssu72,8.22107043848878
ssu72l1,8.262630247782903
ssu72l2,8.272454085080922
ssu72l3,8.255168814567087
ssu72l5,8.261562223330579
ssu72l6,8.276405451617562
ssuh2,8.255829362283748
ssx1,8.282388723987836
ssx2b,8.262599077491705
ssx2ip,8.245724125008524
ssx3,8.272803984617957
ssx5,8.29404197716295
ssx7,8.270924342173732
st13,8.281319772601663
st14,8.257831808658858
st18,8.240142996886386
st3gal1,8.252048460234109
st3gal2,8.295813067812583
st3gal3,8.303200281730499
st3gal4,8.269305330487718
st3gal5,8.340800574315551
st3gal6,8.261683446314018
st6gal1,8.259234828878357
st6gal2,8.264868465913121
st6galnac1,8.285658947728075
st6galnac2,8.29786819441669
st6galnac3,8.271990227610655
st6galnac4,8.26261623417136
st6galnac5,8.340585780931585
st6galnac6,8.265998044125224
st7,8.275532316760952
st7l,8.264955072307504
st8sia1,8.258436774981487
st8sia2,8.26239146237615
st8sia3,8.271772222388046
st8sia4,8.260092269465272
st8sia5,8.256798152405743
st8sia6,8.248461926091133
stab1,8.266284374592184
stab2,8.255177509114546
stac,8.258126047297687
stac2,8.260778621157447
stac3,8.266717964617822
stag1,8.26269553934474
stag2,8.287194079860592
stag3,8.267422552275416
stam,8.236176019995414
stam2,8.316618605253582
stambp,8.26085502955437
stambpl1,8.281325262055384
stap1,8.26429257047748
stap2,8.257329825058413
star,8.333975020627562
stard10,8.28157605572298
stard13,8.238261912940807
stard3,8.264903621570003
stard3nl,8.295917783067216
stard4,8.263224307053479
stard5,8.271467293115618
stard6,8.2622920300535
stard7,8.221513012949117
stard8,8.265623534089901
stard9,8.24016468039657
stat1,8.260704994489224
stat2,8.301256441057136
stat3,8.272334835490453
stat4,8.250807364244679
stat5a,8.263820192523397
stat5b,8.237047775933135
stat6,8.26560777431843
stath,8.268114093669436
stau1,8.26230859254271
stau2,8.285261225835624
stbd1,8.254416039124072
stc1,8.227371140975544
stc2,8.261355433918856
steap1,8.261950114792839
steap1b,8.270201757284463
steap2,8.261694265473839
steap3,8.26579611057895
steap4,8.28434268137517
steep1,8.280238650072755
sth,8.278935268413353
stil,8.275484327258816
stim1,8.279856499321165
stim2,8.272945260524347
stimate,8.265522416956914
sting1,8.260761256148252
stip1,8.262670900351246
stk10,8.279233628821991
stk11,8.250919048168727
stk11ip,8.260256199002058
stk16,8.262788553565455
stk17a,8.28163318270829
stk17b,8.2597582157032
stk19,8.270182639299954
stk24,8.263468312915009
stk25,8.240515584443283
stk26,8.256703256887489
stk3,8.24995357240356
stk31,8.23382594572625
stk32a,8.270839871010246
stk32b,8.248559432266525
stk32c,8.233988734019041
stk33,8.256927778771864
stk35,8.334134869378198
stk36,8.282111240415647
stk38,8.26069486541885
stk38l,8.266242492704107
stk39,8.267190324392834
stk4,8.274704808651975
stk40,8.270609923819213
stkld1,8.283019630402112
stmn1,8.26170012406796
stmn2,8.237964424576415
stmn3,8.271347285071908
stmn4,8.257512153910774
stmnd1,8.262869445773957
stmp1,8.26237307327847
stn1,8.28001348444306
stom,8.26587867054427
stoml1,8.258997627602309
stoml2,8.264186500450561
stoml3,8.256773309514422
ston1,8.263433965508668
ston1_gtf2a1l,8.266789123981017
ston2,8.248182745100799
stox1,8.261060536614654
stox2,8.251797822813366
stpg1,8.294062702457301
stpg2,8.261000028326565
stpg3,8.349523455344658
stpg4,8.320921613730054
stra6,8.259161072015244
stra8,8.262046284371456
strada,8.295362064455553
stradb,8.293368451661543
strap,8.226570296722345
strbp,8.256465185005831
strc,8.250328201452453
strip1,8.28577540755011
strip2,8.273248248888006
strn,8.251476910101784
strn3,8.262104244523814
strn4,8.260214845167038
sts,8.29200431005204
stt3a,8.339584774245735
stt3b,8.265929173920922
stub1,8.263590082459238
stum,8.268357508970515
stx10,8.261943260636137
stx11,8.242730071031504
stx12,8.255273772960429
stx16,8.255790379489927
stx17,8.260169897338132
stx18,8.195714300600109
stx19,8.261218859956957
stx1a,8.27779922760314
stx1b,8.264796800208225
stx2,8.260112451868736
stx3,8.24686931183986
stx4,8.282507716641357
stx5,8.286465012386039
stx6,8.258222202250346
stx7,8.264659165684067
stx8,8.263599975809575
stxbp1,8.260295106444646
stxbp2,8.259343878079116
stxbp3,8.243461711397504
stxbp4,8.258172022133081
stxbp5,8.260573724028392
stxbp5l,8.254985725389838
stxbp6,8.255088509753215
styk1,8.23536966218125
styx,8.259812741289963
styxl1,8.252173880023669
styxl2,8.262909337241412
sub1,8.268365099641008
sucla2,8.252944134541876
suclg1,8.262839317655311
suclg2,8.26738041240276
sucnr1,8.235935732926
suco,8.273367932878141
suds3,8.26351426975021
sufu,8.334695665277627
sugct,8.253546967765521
sugp1,8.25499988747766
sugp2,8.257190352757577
sugt1,8.268061030020512
sulf1,8.290060587028744
sulf2,8.252528225535068
sult1a1,8.272748375519946
sult1a2,8.326478937961934
sult1a3,8.262172267046394
sult1b1,8.26084266667179
sult1c2,8.26062184074961
sult1c3,8.254073716566538
sult1c4,8.248453786410362
sult1e1,8.295702809272514
sult2a1,8.295209909654243
sult2b1,8.268806326621373
sult4a1,8.31422969479419
sult6b1,8.240826349470947
sumf1,8.304525250759468
sumf2,8.270400371443811
sumo1,8.260336338623055
sumo2,8.263355367133464
sumo3,8.26126471872056
sumo4,8.269705790783478
sun1,8.262813167919175
sun2,8.262916679817138
sun3,8.267826296757418
sun5,8.261433696894878
suox,8.359375526738557
supt16h,8.24918320713286
supt20h,8.25448414993777
supt3h,8.229427304685414
supt4h1,8.251480706115146
supt5h,8.258291812575377
supt6h,8.24941446388811
supt7l,8.293287095176742
supv3l1,8.249883546795768
surf1,8.26213936637157
surf2,8.264508019503081
surf4,8.297602738255703
surf6,8.260967669724101
susd1,8.33335443913393
susd2,8.26581651302636
susd3,8.25349624645039
susd4,8.308318462925104
susd5,8.240314705150375
susd6,8.286556555357453
suv39h1,8.33818341992524
suv39h2,8.232478566469444
suz12,8.281318247066146
sv2a,8.250649229986387
sv2b,8.267639630287956
sv2c,8.260134965803282
svep1,8.261952316610095
svil,8.322312881105471
svip,8.272542038979726
svop,8.273775125756874
svopl,8.261716650400977
swap70,8.248703919188731
swi5,8.268428901934424
swsap1,8.262423789208714
swt1,8.274009381845893
syap1,8.26929516728754
sybu,8.264258966986999
syce1,8.253004928589016
syce1l,8.231623424193806
syce2,8.261462488215644
syce3,8.219464088160512
sycn,8.302798202434216
sycp1,8.161773751693309
sycp2,8.279053690372619
sycp2l,8.25097712771411
sycp3,8.26208453998155
syde1,8.2518360398342
syde2,8.255110884168097
syf2,8.248020678643874
syk,8.239635760932044
sympk,8.279409859765055
syn1,8.261604581361592
syn2,8.258653783006473
syn3,8.326932638356045
sync,8.262984215135612
syncrip,8.248447087437698
syndig1,8.234702647216643
syndig1l,8.266728231631891
syne1,8.287198390578395
syne2,8.273681477613396
syne3,8.345101771193036
syne4,8.272496856952625
syngap1,8.25833090539899
syngr1,8.24428193354783
syngr2,8.272140351975631
syngr3,8.263700934700493
syngr4,8.262564137273255
synj1,8.265852266357983
synj2,8.27691572096709
synj2bp,8.261743434304181
synm,8.299407565124795
synpo,8.180090099289556
synpo2,8.261445330713155
synpo2l,8.255104526465248
synpr,8.261104787668867
synrg,8.285737102433243
syp,8.29550406561967
sypl1,8.237718320312176
sypl2,8.268718841703643
sys1,8.259620798081402
syt1,8.239185800934568
syt10,8.280418262463277
syt11,8.281097779649537
syt12,8.268732862436675
syt13,8.266488069537093
syt14,8.28605360482263
syt15,8.261211256416436
syt16,8.31794147277909
syt17,8.242674095033637
syt2,8.302613748183362
syt3,8.306738600251174
syt4,8.254557224839736
syt5,8.263922684484834
syt6,8.277940472875615
syt7,8.308469484799293
syt8,8.259544040772907
syt9,8.343898244137977
sytl1,8.247073423756142
sytl2,8.285900440093315
sytl3,8.25451223229549
sytl4,8.271659099550298
sytl5,8.245309930205597
syvn1,8.23875144804309
szrd1,8.248920953806472
szt2,8.2907453388927
taar1,8.261085163377137
taar2,8.263902903836897
taar5,8.17566841768966
taar6,8.257473058291
taar8,8.263278340200857
taar9,8.26330662709779
tab1,8.266318391891446
tab2,8.262830559448787
tab3,8.262486008024716
tac1,8.281386640569957
tac3,8.275228458581491
tac4,8.249914078129635
tacc1,8.263861973924735
tacc2,8.265448865440906
tacc3,8.308760021462831
taco1,8.250008924776862
tacr1,8.262387236272701
tacr2,8.260499365904616
tacr3,8.272412221498755
tacstd2,8.262627674368513
tada1,8.34067015573027
tada2a,8.26361974192741
tada2b,8.261662889317442
tada3,8.26206462946666
taf1,8.215969487703966
taf10,8.263393884524584
taf11,8.27272369519366
taf11l11,8.2633271657816
taf11l12,8.270310801528952
taf11l13,8.259331903271736
taf11l14,8.26642947201698
taf11l2,8.263482026362176
taf12,8.228202327260126
taf13,8.300011320224923
taf15,8.266009107324424
taf1a,8.259419176847585
taf1b,8.267833382187918
taf1c,8.255803811894738
taf1d,8.241456777818241
taf1l,8.275950630432494
taf2,8.309184573553093
taf3,8.267936306879834
taf4,8.264851284035641
taf4b,8.273672670928754
taf5,8.27189895561461
taf5l,8.272731161719173
taf6,8.252302628880024
taf6l,8.31195020876539
taf7,8.241305712227755
taf7l,8.25237539746825
taf8,8.289854115325737
taf9,8.21432606838976
taf9b,8.272194401679734
tafa1,8.27390551393017
tafa2,8.31525171882306
tafa3,8.265835212366317
tafa4,8.23761217097864
tafa5,8.261198632035532
tafazzin,8.260475581966316
tagap,8.323735580649695
tagln,8.262730201828003
tagln2,8.281524194044922
tagln3,8.262807126214993
tal1,8.264440410372123
tal2,8.259622002791069
taldo1,8.274365505101661
tamalin,8.24901066314104
tamm41,8.264976742889043
tanc1,8.273160362178533
tanc2,8.243251187957723
tango2,8.249680660665584
tango6,8.262732173360147
tank,8.26051299490947
taok1,8.262264507438546
taok2,8.264557835807123
taok3,8.261356797205503
tap1,8.261944531363257
tap2,8.241965486228741
tapbp,8.308181902722685
tapbpl,8.262718425062632
tapt1,8.18813491113
tarbp1,8.27575408151548
tarbp2,8.260931251656466
tardbp,8.24079469604455
tars1,8.26638171056729
tars2,8.262417080969088
tars3,8.228416456624096
tas1r1,8.269167930006363
tas1r2,8.271527807290378
tas1r3,8.279573347643204
tas2r1,8.257609493904951
tas2r10,8.272039688739754
tas2r13,8.261987349426661
tas2r14,8.267150084074698
tas2r16,8.260889539168682
tas2r19,8.261544864461799
tas2r20,8.261881656882403
tas2r3,8.261721368406473
tas2r30,8.261729438837227
tas2r31,8.216227337851628
tas2r38,8.251678325936787
tas2r39,8.26323070688914
tas2r4,8.365559548473538
tas2r40,8.263204679599845
tas2r41,8.261805659266669
tas2r42,8.262488309814598
tas2r43,8.312997898244209
tas2r46,8.253453833758522
tas2r5,8.262657148713963
tas2r50,8.26066226599854
tas2r60,8.262819619319947
tas2r7,8.261778721528774
tas2r8,8.287139948375819
tas2r9,8.217392671530602
tasl,8.2280265575134
tasor,8.217455518188649
tasor2,8.270418565746628
tasp1,8.241705485197965
tat,8.22139006498842
tatdn1,8.292661457268803
